66, 0.5000000000000001, 4, 242
66, 0.5200000000000001, 4, 286
66, 0.54, 4, 224
71, 0.1, 4, 89
71, 0.12000000000000001, 4, 96
71, 0.14, 4, 120
71, 0.16000000000000003, 4, 113
71, 0.18000000000000002, 4, 160
71, 0.2, 4, 119
71, 0.22000000000000003, 4, 123
71, 0.24000000000000002, 4, 140
71, 0.26, 4, 138
71, 0.28, 4, 144
71, 0.30000000000000004, 4, 158
71, 0.32000000000000006, 4, 169
71, 0.3400000000000001, 4, 203
71, 0.3600000000000001, 4, 175
71, 0.38, 4, 163
71, 0.4, 4, 197
71, 0.42000000000000004, 4, 251
71, 0.44000000000000006, 4, 211
71, 0.4600000000000001, 4, 244
71, 0.4800000000000001, 4, 233
71, 0.5000000000000001, 4, 233
71, 0.5200000000000001, 4, 247
71, 0.54, 4, 278
76, 0.1, 4, 103
76, 0.12000000000000001, 4, 110
76, 0.14, 4, 112
76, 0.16000000000000003, 4, 115
76, 0.18000000000000002, 4, 126
76, 0.2, 4, 129
76, 0.22000000000000003, 4, 153
76, 0.24000000000000002, 4, 138
76, 0.26, 4, 165
76, 0.28, 4, 160
76, 0.30000000000000004, 4, 162
76, 0.32000000000000006, 4, 196
76, 0.3400000000000001, 4, 215
76, 0.3600000000000001, 4, 223
76, 0.38, 4, 210
76, 0.4, 4, 215
76, 0.42000000000000004, 4, 238
76, 0.44000000000000006, 4, 222
76, 0.4600000000000001, 4, 245
76, 0.4800000000000001, 4, 238
76, 0.5000000000000001, 4, 301
76, 0.5200000000000001, 4, 283
76, 0.54, 4, 267
81, 0.1, 4, 115
81, 0.12000000000000001, 4, 128
81, 0.14, 4, 129
81, 0.16000000000000003, 4, 129
81, 0.18000000000000002, 4, 148
81, 0.2, 4, 141
81, 0.22000000000000003, 4, 171
81, 0.24000000000000002, 4, 191
81, 0.26, 4, 171
81, 0.28, 4, 180
81, 0.30000000000000004, 4, 205
81, 0.32000000000000006, 4, 214
81, 0.3400000000000001, 4, 223
81, 0.3600000000000001, 4, 268
81, 0.38, 4, 285
81, 0.4, 4, 219
81, 0.42000000000000004, 4, 245
81, 0.44000000000000006, 4, 248
81, 0.4600000000000001, 4, 259
81, 0.4800000000000001, 4, 285
81, 0.5000000000000001, 4, 263
81, 0.5200000000000001, 4, 292
81, 0.54, 4, 299
86, 0.1, 4, 132
86, 0.12000000000000001, 4, 120
86, 0.14, 4, 138
86, 0.16000000000000003, 4, 144
86, 0.18000000000000002, 4, 129
86, 0.2, 4, 162
86, 0.22000000000000003, 4, 164
86, 0.24000000000000002, 4, 192
86, 0.26, 4, 168
86, 0.28, 4, 236
86, 0.30000000000000004, 4, 217
86, 0.32000000000000006, 4, 172
86, 0.3400000000000001, 4, 210
86, 0.3600000000000001, 4, 234
86, 0.38, 4, 234
86, 0.4, 4, 264
86, 0.42000000000000004, 4, 264
86, 0.44000000000000006, 4, 267
86, 0.4600000000000001, 4, 262
86, 0.4800000000000001, 4, 279
86, 0.5000000000000001, 4, 314
86, 0.5200000000000001, 4, 317
86, 0.54, 4, 327
91, 0.1, 4, 125
91, 0.12000000000000001, 4, 117
91, 0.14, 4, 148
91, 0.16000000000000003, 4, 165
91, 0.18000000000000002, 4, 142
91, 0.2, 4, 167
91, 0.22000000000000003, 4, 173
91, 0.24000000000000002, 4, 193
91, 0.26, 4, 209
91, 0.28, 4, 175
91, 0.30000000000000004, 4, 234
91, 0.32000000000000006, 4, 168
91, 0.3400000000000001, 4, 266
91, 0.3600000000000001, 4, 260
91, 0.38, 4, 292
91, 0.4, 4, 261
91, 0.42000000000000004, 4, 245
91, 0.44000000000000006, 4, 299
91, 0.4600000000000001, 4, 300
91, 0.4800000000000001, 4, 308
91, 0.5000000000000001, 4, 345
91, 0.5200000000000001, 4, 299
91, 0.54, 4, 364
96, 0.1, 4, 118
96, 0.12000000000000001, 4, 134
96, 0.14, 4, 168
96, 0.16000000000000003, 4, 148
96, 0.18000000000000002, 4, 159
96, 0.2, 4, 198
96, 0.22000000000000003, 4, 189
96, 0.24000000000000002, 4, 214
96, 0.26, 4, 240
96, 0.28, 4, 285
96, 0.30000000000000004, 4, 190
96, 0.32000000000000006, 4, 272
96, 0.3400000000000001, 4, 270
96, 0.3600000000000001, 4, 273
96, 0.38, 4, 243
96, 0.4, 4, 313
96, 0.42000000000000004, 4, 292
96, 0.44000000000000006, 4, 295
96, 0.4600000000000001, 4, 272
96, 0.4800000000000001, 4, 319
96, 0.5000000000000001, 4, 357
96, 0.5200000000000001, 4, 315
96, 0.54, 4, 340
